GEO_ID,zip_code,median_age,sex_ratio,age_dependency_ratio,undergraduate_students,employment_population_ratio,total_workers,workers_not_from_home,commute_vehicles,median_household_value
860Z200US01741,1741,45.7,115,84.3,117,59.5,2333,1691,1500,863700
860Z200US01742,1742,46,102.8,80.1,694,50.7,7234,5499,4685,922900
860Z200US01745,1745,35.4,56.9,42,61,76.4,323,310,280,441300
860Z200US01746,1746,44.6,102.8,66.4,434,69.2,7803,6542,5985,483700
860Z200US01747,1747,44.4,80.1,73.8,257,67,2926,2671,2430,376300
860Z200US01748,1748,41.1,95.7,64.6,537,71,9751,7796,7070,624400
860Z200US01749,1749,43.8,91.1,65.9,688,63.4,10138,8761,7970,384100
860Z200US01752,1752,39.2,94.8,51.3,1404,70,23184,20175,17545,382900
860Z200US01754,1754,40.5,101.7,54.6,250,74.1,6145,5325,4995,390600
860Z200US01756,1756,45.6,96,65.7,200,71.3,3585,3155,2990,523400
860Z200US01757,1757,40.6,104.5,62.2,1047,68.9,16739,15066,12930,348400
860Z200US01760,1760,42.2,93.2,66.3,911,69.6,20021,16495,13750,621100
860Z200US01770,1770,45.3,92.7,78,63,69.5,2305,1684,1295,817700
860Z200US01772,1772,42.7,90.6,70.5,272,70.9,5198,4213,3740,652700
860Z200US01773,1773,51,85.7,93.8,191,53.3,2097,1546,1315,1028800
860Z200US01775,1775,40.9,106.3,74.8,183,66.8,3629,2774,2500,555200
860Z200US01776,1776,42.7,98.7,81.1,493,64.1,8982,7036,6355,797100
860Z200US01778,1778,43.3,97.8,76,531,65.6,7057,5377,4850,763900
860Z200US01801,1801,39.7,98.5,53.6,1510,66.7,22425,19857,16825,528200
860Z200US01803,1803,44,92.2,69.7,947,64.5,13783,11759,10630,610000
860Z200US01810,1810,43.4,93.9,66,1278,65.5,18400,14399,12490,664500
860Z200US01821,1821,42,98.5,54.1,1854,72.4,18760,16657,15415,444300
860Z200US01824,1824,42.9,93.2,60.5,961,65.4,13841,11302,10355,467700
860Z200US01826,1826,41.4,98.1,60,1243,66.4,17373,15803,14720,358200
860Z200US01827,1827,42.5,120.1,55.5,163,70.4,1934,1717,1645,539900
860Z200US01830,1830,37.9,96.8,61.2,920,65.1,13752,13010,11340,348100
860Z200US01832,1832,37.2,93.8,60.9,1113,64.3,12258,11322,10045,350200
860Z200US01833,1833,42.5,90.8,69.8,252,66.3,4414,3893,3630,476800
860Z200US01834,1834,39.9,91.1,61.4,267,73.3,3961,3552,3295,409300
860Z200US01835,1835,41.5,94.3,45.5,643,70.3,8249,7836,7190,341000
860Z200US01840,1840,34.4,84.3,62.7,296,50.9,2511,2433,1515,-
860Z200US01841,1841,31.2,98.5,60.9,2757,58.9,22994,22145,17505,313500
860Z200US01843,1843,33,105,57.2,1516,67.8,14078,13700,10895,308800
860Z200US01844,1844,40.4,93.4,60.5,2936,64,27047,24670,22140,371300
860Z200US01845,1845,37.6,100.3,61.4,2973,65,16047,13749,12090,547300
860Z200US01850,1850,32.8,104.8,52.6,709,59.4,7196,6623,5820,310300
860Z200US01851,1851,35.3,102.5,43.6,2123,67.7,17524,16628,14075,337300
860Z200US01852,1852,36.8,94.8,55.8,1649,64.4,18164,16585,14150,307300
860Z200US01854,1854,31.4,106.1,40.4,5325,59.3,14431,13549,10845,287100
860Z200US01860,1860,48.2,107.8,66.2,224,65.8,3600,3226,2940,432800
860Z200US01862,1862,44.8,119.2,46.2,240,56.8,5311,4757,4305,426500
860Z200US01863,1863,41.5,93.6,68.1,263,66.4,5017,4321,4020,372400
860Z200US01864,1864,42.2,100,55.5,605,70,8487,7038,6415,601300
860Z200US01867,1867,42.7,97.9,75.4,613,68.8,13673,11025,9480,630000
860Z200US01876,1876,45.8,89,56.5,767,66.8,17132,15825,14655,447800
860Z200US01879,1879,41.4,102.1,53.8,733,67.8,6596,5852,5360,442000
860Z200US01880,1880,43.7,99.9,62.2,637,67.3,14849,12543,10475,585400
860Z200US01886,1886,42.2,96.9,66.5,856,68.1,12735,10520,9720,590800
860Z200US01887,1887,41.2,106.1,57.7,804,69.3,12707,11207,9890,542600
860Z200US01890,1890,42.4,86.5,82.6,696,63.5,10890,8589,7060,1001300
860Z200US01901,1901,40.9,99,62.3,251,52.7,1042,947,555,277900
860Z200US01902,1902,35.5,94.7,59.3,2032,59.7,23513,22433,16360,358900
860Z200US01904,1904,40.2,99.5,57,1038,66.6,10864,9859,8320,423200
860Z200US01905,1905,34.2,108.6,55.9,1424,67.7,13641,13123,10140,363200
860Z200US01906,1906,43.6,97.3,56.8,851,64.3,15133,13990,12045,468300
860Z200US01907,1907,44.9,87.1,63.2,543,65,8025,6674,5025,560500
860Z200US01908,1908,58.4,75.1,70.9,146,64.8,1947,1739,1470,601900
860Z200US01913,1913,44.1,94.7,53.4,708,70.6,9901,8888,8075,379900
860Z200US01915,1915,39.8,88.1,58.8,4115,65.4,21878,18851,14725,480600
860Z200US01921,1921,49.7,103.2,74.6,331,62.3,4084,3500,3055,705300
860Z200US01922,1922,43.7,99.5,98.7,79,65,1878,1497,1335,608500
860Z200US01923,1923,44.4,87,68.9,1204,66,15161,13218,12130,490200
860Z200US01929,1929,43.6,98.5,72.9,77,71.2,1815,1571,1280,647100
860Z200US01930,1930,50.2,97.4,68.4,899,61.6,15277,14036,12160,460400
860Z200US01937,1937,37.3,2112.5,7.9,0,10.7,19,19,-,-
860Z200US01938,1938,48.5,87.6,69.8,628,64,7211,6479,5635,545600
860Z200US01940,1940,40.5,87.9,84.6,487,68.3,6569,5353,4945,731400
860Z200US01944,1944,48,95.6,91.5,145,65.8,2676,2175,1605,881500
860Z200US01945,1945,48.1,87.9,77.9,643,65.5,10327,8157,6455,766100
860Z200US01949,1949,45.9,131.1,59.1,128,55.4,4610,4072,3865,625800
860Z200US01950,1950,46.4,85.3,74.1,504,64.7,9230,7765,6465,643300
860Z200US01951,1951,57.3,74.7,54,36,69.8,1728,1441,1325,625000
860Z200US01952,1952,48.2,102.7,56.8,342,62.1,4855,4153,3875,380900
860Z200US01960,1960,46.5,91.7,68.6,1965,61.5,27296,25905,23555,441300
860Z200US01965,1965,64.5,92.9,82.1,0,78.8,675,675,655,658600
860Z200US01966,1966,57.8,82.6,98.8,180,52.3,3240,2843,2340,573400
860Z200US01969,1969,49,92.4,61.7,139,69.9,3602,3253,3055,536800
860Z200US01970,1970,37.6,81.4,46.4,3439,66.6,24908,21843,16420,396700
860Z200US01982,1982,41.5,98.2,72.6,353,64.5,3740,3029,2520,590200
860Z200US01983,1983,42.4,99.8,94.3,157,63.5,3134,2377,2110,652900
860Z200US01984,1984,23.6,81.2,38.8,1676,60.1,2601,2098,1555,682600
860Z200US01985,1985,48.1,106.5,63.5,193,64.3,2350,1926,1770,603400
860Z200US02019,2019,38.5,101.5,59.9,494,69.8,9122,8106,7300,344600
860Z200US02021,2021,43.2,94.4,69.2,592,64.1,12246,10378,8640,560200
860Z200US02025,2025,45.1,89.1,83,123,69.7,4140,3214,2345,875000
860Z200US02026,2026,43.1,88.7,60.6,1064,67.2,13890,12320,9925,511000
860Z200US02030,2030,45.2,107.5,80.9,305,60.9,2536,1805,1555,1042100
860Z200US02032,2032,39.2,106.3,81.7,155,68.2,2373,1817,1380,558100
860Z200US02035,2035,41.7,93.1,63,625,62.6,8968,8239,7145,476000
860Z200US02038,2038,41,91.6,53.6,2209,67.8,17806,14899,13360,450800
860Z200US02043,2043,46.2,91.6,92.5,562,56.7,10303,8076,6010,877400
860Z200US02045,2045,53.9,84.4,58.9,245,68.3,6055,5363,4530,454600
860Z200US02047,2047,45.8,87,57.1,0,79.1,125,125,125,666700
860Z200US02048,2048,42.1,91.4,53.7,870,70.5,13140,11437,10050,456300
860Z200US02050,2050,46.2,96.3,64.1,972,66.7,14045,11767,10330,489300
860Z200US02052,2052,40.8,96,71.9,254,65.5,6142,4707,3960,727200
860Z200US02053,2053,39.5,86.1,60.1,461,72.6,7535,6507,6040,453900
860Z200US02054,2054,45.8,95.3,73.3,334,63.8,4336,3678,3345,460400
860Z200US02056,2056,39.6,150.1,55.2,367,52.7,4740,3727,3260,563800
860Z200US02061,2061,39,100.6,79.4,324,66.9,5584,4765,4140,652300
860Z200US02062,2062,39,99.3,56.7,864,70.1,17650,15637,12555,482200
860Z200US02066,2066,49.5,87.3,75.5,824,64.5,9939,7972,6555,633500
860Z200US02067,2067,42.6,89.2,80.4,583,67.6,9392,7306,5630,608400
860Z200US02071,2071,40.7,105.9,52.9,35,85.8,789,456,425,499700
860Z200US02072,2072,45.7,90.1,62.8,1341,66.1,15647,14148,12020,392300
860Z200US02081,2081,42.2,95.5,71.2,664,64.4,9941,8301,7140,543800
860Z200US02090,2090,44.4,93.9,78.5,722,61.6,7728,6392,5085,804000
860Z200US02093,2093,46.7,107.7,59.3,483,64.8,6491,5630,5030,484900
860Z200US02108,2108,35.7,101.8,30.6,889,51.2,2081,1594,210,"2,000,000+"
860Z200US02109,2109,35.6,96.2,27.6,64,77.1,2605,2208,390,792500
860Z200US02110,2110,54.6,90,80.1,74,55.1,1154,949,305,1142200
860Z200US02111,2111,31.2,84.6,43,1382,55.7,3715,3163,530,887900
860Z200US02113,2113,29.8,83.8,13,298,85.1,5481,4438,1095,655500
860Z200US02114,2114,33.8,115.1,23.5,478,73.8,8914,6927,1385,864000
860Z200US02115,2115,21.9,96.2,16.7,14497,47.6,12409,11226,1625,931300
860Z200US02116,2116,33.7,84.9,29.9,3546,65.3,13202,11256,2660,1401900
860Z200US02118,2118,36.7,98.8,33.5,1279,56.9,14109,12275,3615,946500
860Z200US02119,2119,34.7,88.4,52.9,2090,54.2,12098,11340,5185,563200
860Z200US02120,2120,23.7,94.2,20.1,5196,53.2,7078,6590,1685,602900
860Z200US02121,2121,33.3,86,58.5,1687,58.5,13374,12912,6145,541900
860Z200US02122,2122,36.1,97.4,46.5,1310,67.4,13053,12165,6815,551100
860Z200US02124,2124,35.1,85.7,58.5,3269,63.7,27268,24506,13500,492900
860Z200US02125,2125,33.8,87.7,43.8,2470,63.1,16697,15274,6965,578400
860Z200US02126,2126,36,86.7,61.8,1617,63.9,12007,11010,6465,440800
860Z200US02127,2127,32.3,90.1,26,1138,76.8,23934,19975,9030,719100
860Z200US02128,2128,33.8,108.2,36.5,1808,70.1,25716,22570,8350,577600
860Z200US02129,2129,35.6,88.6,48.7,369,75.6,12337,10356,4645,799600
860Z200US02130,2130,35.1,86.8,41.5,1342,71.6,24351,20153,8100,665100
860Z200US02131,2131,38.5,89.7,50.6,1781,69.4,17874,15821,10465,517400
860Z200US02132,2132,44.7,95.3,65,834,66.1,14177,11914,9145,606600
860Z200US02133,2133,-,-,-,0,-,0,0,-,-
860Z200US02134,2134,27.4,108.2,14.7,1710,68.5,11769,10104,3475,504800
860Z200US02135,2135,30,95.8,25.7,3666,73.1,30055,26384,12760,587800
860Z200US02136,2136,38.3,91.4,59.5,2469,61.9,19539,18026,12230,444500
860Z200US02138,2138,28.6,94.9,34.9,9778,59.8,20644,16110,5520,938100
860Z200US02139,2139,29.9,105.4,28.4,5991,68.7,24006,19446,4780,902900
860Z200US02140,2140,34.5,97.8,36.8,807,72.8,12746,10119,4230,889600
860Z200US02141,2141,31.5,101.6,25.4,715,70.9,8824,7067,2045,740100
860Z200US02142,2142,32,100.8,16.8,507,69.2,2703,2096,385,1362500
860Z200US02143,2143,32.5,95.1,22.5,641,79.6,18280,14004,5485,763700
860Z200US02144,2144,31,98.6,23.8,1880,78.7,18130,14832,5725,795500
860Z200US02145,2145,33.7,107.7,31,907,75.7,17664,15097,7925,687600
860Z200US02148,2148,34.9,100.2,46.4,3456,64.3,33847,29850,18170,491100
860Z200US02149,2149,35.7,106.1,51.9,1979,68.3,25865,24289,15250,477400
860Z200US02150,2150,33.6,105.2,53.7,1508,63.9,19398,17976,10115,383800
860Z200US02151,2151,39.4,101.2,50.1,2225,64.5,31612,29820,19445,431200
860Z200US02152,2152,45.9,93.4,60.9,835,65.1,10477,9433,6580,516700
860Z200US02155,2155,34.7,92.6,38.9,6930,68.5,36856,31580,20460,588100
860Z200US02163,2163,25.2,138.9,1.5,1022,33.5,714,666,95,-
860Z200US02169,2169,37.7,99.1,46.5,2203,65.8,32947,28847,19495,454100
860Z200US02170,2170,38.4,105.3,44.5,1228,64.9,11193,9659,6015,524100
860Z200US02171,2171,40.7,101.7,47.4,898,66.7,11581,10696,6635,499100
860Z200US02176,2176,42.1,93.1,62.9,991,67.9,16373,13445,9370,639400
860Z200US02180,2180,42.8,94,65.1,644,68.7,12784,11519,10130,549600
860Z200US02184,2184,40.5,97.5,60.6,2046,68.3,21029,18407,14370,524900
860Z200US02186,2186,39.3,89.9,70.2,2586,67.5,14397,11810,8550,710000
860Z200US02188,2188,45.5,99.4,56.4,496,62,8131,7286,6065,420900
860Z200US02189,2189,42.2,88.5,44.3,578,70.8,9125,8416,6970,376500
860Z200US02190,2190,43.6,91.7,58.1,630,68,9993,8786,7480,449200
860Z200US02191,2191,51,101,64,258,63.6,4201,3925,3230,402400
860Z200US02199,2199,37,91.3,30.1,112,64.3,738,618,150,"2,000,000+"
860Z200US02203,2203,-,-,-,0,-,0,0,-,-
860Z200US02205,2205,-,-,-,0,-,0,0,-,-
860Z200US02210,2210,38.7,125.9,16.7,98,80.8,3870,3074,1000,969800
860Z200US02215,2215,21.8,78.7,5.5,14517,52.9,13065,11321,1705,494900
860Z200US02301,2301,34.7,91.9,65.5,3989,61.5,31494,30072,24605,316600
860Z200US02302,2302,37.7,92.9,63.1,1739,65.2,17473,16642,13805,296900
860Z200US02322,2322,36.9,91.4,63.1,284,73.4,2769,2600,2170,396900
860Z200US02324,2324,40.2,112.2,54.7,1823,62.4,13239,12176,11085,403600
860Z200US02325,2325,19.8,91.2,0.7,3047,49.3,1328,1211,555,-
860Z200US02330,2330,45.8,89.4,67.6,668,58.9,5458,4918,4595,321200
860Z200US02332,2332,47.6,93,89.5,558,58.1,7484,6224,5360,678700
860Z200US02333,2333,40,97.1,59.5,570,68.5,7704,6964,6245,395300
860Z200US02338,2338,40.9,90.7,66.7,315,67.7,4007,3681,3310,360200
860Z200US02339,2339,40.9,97.3,70,597,67.3,7619,6571,5890,575500
860Z200US02341,2341,42.7,102.2,57.7,543,64.8,5501,5336,4650,410500
860Z200US02343,2343,44.1,99.5,58.6,641,66.6,6160,5495,4360,346900
860Z200US02346,2346,43.4,106.3,66.5,755,64.6,12793,11878,11190,359700
860Z200US02347,2347,42.6,97,55.2,766,69.9,6589,5809,5325,428600
860Z200US02350,2350,47.7,180,44.4,22,65.7,111,111,90,256800
860Z200US02351,2351,39.9,108.9,57.2,594,69.4,9174,8288,7265,421000
860Z200US02356,2356,44.2,96.8,75.6,570,63.8,5960,5259,4625,485200
860Z200US02357,2357,19.6,65.3,1.1,1575,28.9,414,358,140,-
860Z200US02359,2359,44.3,89.6,58.3,885,67.9,10012,8469,7560,441800
860Z200US02360,2360,47.9,96.2,67.2,2270,62,31239,27610,24240,391400
860Z200US02364,2364,44.7,106.2,67,361,71.3,7949,6892,6335,429400
860Z200US02366,2366,46,-,13.5,12,0,0,0,-,-
860Z200US02367,2367,45.5,91.9,79.6,137,63,1438,1246,1135,403200
860Z200US02368,2368,41.3,92.9,56,2306,62.1,17522,16165,13245,372500
860Z200US02370,2370,39.5,87,56,650,68,9544,8926,7985,346800
860Z200US02375,2375,44,89.3,63.2,321,69.1,6497,5529,4995,395100
860Z200US02379,2379,39.8,97.4,61.1,278,66.3,3994,3753,3500,397900
860Z200US02382,2382,41,92.8,57,652,69.5,8379,7927,7085,368600
860Z200US02420,2420,45.8,92.3,91.6,418,63.7,7479,5936,5085,988100
860Z200US02421,2421,47.1,97.2,91,500,60.3,8846,6663,5570,973400
860Z200US02445,2445,35.4,88.1,52.3,952,74,13054,10231,3750,1026100
860Z200US02446,2446,34.2,81,49.6,1899,66.9,17487,13811,4870,994500
860Z200US02451,2451,39.9,103.9,47.6,890,68.1,10539,9206,7465,609500
860Z200US02452,2452,29.4,85,40,4221,59.7,8160,7073,5160,646100
860Z200US02453,2453,33.1,99.9,35.5,4513,69.3,18387,15681,11870,570700
860Z200US02457,2457,20.1,75.5,0.8,1819,42.6,713,534,125,-
860Z200US02458,2458,40.7,105.8,54.6,277,69.8,7017,5890,4325,892000
860Z200US02459,2459,43.5,95,77.6,1845,62.2,9489,7542,5350,1153600
860Z200US02460,2460,43.4,83.8,76.2,478,64.9,4990,3912,2995,931600
860Z200US02461,2461,43.9,96.9,72.2,199,64,3476,2656,1940,941900
860Z200US02462,2462,50.4,68.6,75,89,57.5,675,530,450,1008200
860Z200US02464,2464,42.2,97.3,42.7,199,68.7,2031,1607,1175,725700
860Z200US02465,2465,41.7,98.2,63.7,285,72.5,6658,4909,3920,924300
860Z200US02466,2466,34.8,80.2,53.4,1597,62.5,4678,3717,2430,924900
860Z200US02467,2467,26.5,86.8,49.2,7022,55.2,10698,8974,5370,1085100
860Z200US02468,2468,48.1,86.1,97,112,58.3,2384,1873,1435,1342400
860Z200US02472,2472,39,86.4,46.5,1519,69.3,20839,17306,12490,641500
860Z200US02474,2474,37.5,89.7,56.6,908,72.7,16308,12409,8310,718600
860Z200US02476,2476,44.3,84.8,65,494,66.4,9602,7769,5505,754500
860Z200US02478,2478,41.5,89.4,72.4,956,64.4,13480,10815,7640,941700
860Z200US02481,2481,33.2,68.2,68.5,2825,53.6,6909,5164,3440,1368100
860Z200US02482,2482,46.2,91.9,78.5,513,59.9,4791,3861,2940,1094500
860Z200US02492,2492,43.4,88.8,86.2,890,62.9,9785,7959,6410,961400
860Z200US02493,2493,45.6,104.4,83.6,880,55.3,4932,3902,3270,1323200
860Z200US02494,2494,43.2,87,87,366,66.2,5453,4325,3480,895300
860Z200US02532,2532,54.9,82.5,85.1,782,59.2,6500,6053,5610,382900
860Z200US02534,2534,52.3,108.7,91.3,101,38.9,368,339,280,639700
860Z200US02535,2535,53.2,101.4,84.3,76,58.5,1055,727,645,1325800
860Z200US02536,2536,53.7,93.9,74.6,810,56,9693,8619,7830,390300
860Z200US02537,2537,43.9,101.4,80.4,371,59.1,3267,2992,2735,452300
860Z200US02538,2538,39.3,96.8,46.2,208,60.3,2206,2058,1875,283000
860Z200US02539,2539,50.2,91.1,54.8,216,59.7,2394,1959,1655,849100
860Z200US02540,2540,59.4,78.4,106.7,201,47.3,3813,3076,2635,625400
860Z200US02542,2542,25.1,124.7,54.6,52,21.4,349,317,310,-
860Z200US02543,2543,68.4,68.3,161,31,41.5,372,364,290,722200
860Z200US02553,2553,-,-,-,0,0,0,0,-,-
860Z200US02554,2554,41.8,122.8,53.3,438,62.2,6993,6497,5415,1069100
860Z200US02556,2556,49.4,73.9,87.1,103,54.2,1244,982,915,596700
860Z200US02557,2557,47,77.4,71.4,19,41.3,611,504,470,713200
860Z200US02558,2558,58.5,105.4,67.8,45,49.4,814,666,560,323500
860Z200US02559,2559,60,108.4,87.6,187,54.6,1607,1484,1320,441600
860Z200US02561,2561,35.1,54.4,116.2,0,85.7,513,450,450,446100
860Z200US02562,2562,41.3,80.3,68.2,152,73.4,1866,1609,1520,427500
860Z200US02563,2563,55.1,97.5,81,272,60.8,5177,4603,4125,417100
860Z200US02564,2564,37.5,164.7,81.8,16,66.9,88,87,null,"2,000,000+"
860Z200US02568,2568,45.5,107.6,76.5,311,68.3,4820,4060,3455,810000
860Z200US02571,2571,54,86.6,80.2,370,53.3,4882,4589,4135,356100
860Z200US02575,2575,53.1,91.2,91.8,15,57.4,1094,764,735,860000
860Z200US02576,2576,53,81,74.7,118,62.7,2093,1921,1820,246700
860Z200US02584,2584,52.8,20,50,0,66.7,20,20,-,-
860Z200US02601,2601,39.3,85.4,57.7,588,70.1,9253,8473,6965,316800
860Z200US02630,2630,48.7,117.7,75.8,66,61.8,1016,946,850,580200
860Z200US02631,2631,56.1,91.3,92.1,355,51.3,4382,4093,3800,476800
860Z200US02632,2632,48.8,100.4,80.3,398,62.6,6186,5712,5215,406800
860Z200US02633,2633,64.5,111.7,131.8,203,43.7,1908,1633,1360,755900
860Z200US02635,2635,57.3,88.2,86,160,53,1310,1116,1000,475100
860Z200US02637,2637,69.2,104.2,256.1,0,33.2,97,97,90,631500
860Z200US02638,2638,60.3,91.6,82.7,23,51.7,1365,1036,940,548400
860Z200US02639,2639,50.6,110.5,63,261,60.4,1798,1522,1260,354300
860Z200US02641,2641,75.2,83.5,223.6,15,39.3,70,70,null,1111400
860Z200US02642,2642,59,81.8,113.5,164,46.4,2265,1880,1785,517100
860Z200US02643,2643,-,-,-,0,-,0,0,-,-
860Z200US02644,2644,51.4,88.5,51.6,169,72.5,2265,2121,2055,393900
860Z200US02645,2645,56,92.2,82.4,236,58.5,5648,4980,4705,478400
860Z200US02646,2646,64.6,100.6,151.9,92,49.4,798,583,520,630200
860Z200US02647,2647,46.6,64.4,127.4,0,57,65,65,null,573500
860Z200US02648,2648,51.8,100.5,52.1,248,66.5,4175,3519,3285,449900
860Z200US02649,2649,51.9,94.7,80.2,611,57.2,7453,6754,6290,389400
860Z200US02650,2650,66.6,66.4,124.7,13,31.8,243,114,null,932300
860Z200US02652,2652,60.4,135.7,91.1,0,72.3,604,393,305,702500
860Z200US02653,2653,64.7,88.1,156.6,187,46,2400,1957,1800,640000
860Z200US02655,2655,56.9,103.8,102,103,58.1,1738,1575,1275,585900
860Z200US02657,2657,56.2,132.4,61.8,49,56.2,1808,1216,525,666700
860Z200US02659,2659,52.8,107.5,104.5,23,48.4,418,356,300,659900
860Z200US02660,2660,57.8,98.4,99.6,179,53.4,2998,2763,2475,399500
860Z200US02663,2663,60.2,109.5,42.1,25,61.2,160,133,125,580000
860Z200US02664,2664,58.7,106.6,91.1,184,50.2,4059,3898,3625,379300
860Z200US02666,2666,56.1,115.9,203.1,0,45.5,188,129,130,536400
860Z200US02667,2667,54.1,85.4,72.3,130,51.4,1739,1370,1210,575700
860Z200US02668,2668,40.9,103.4,92.3,171,75.5,1425,1273,1170,526500
860Z200US02670,2670,61.9,87.1,87.6,9,44.2,551,476,455,487100
860Z200US02671,2671,66.5,87.9,133.9,0,38.1,313,265,260,524700
860Z200US02672,2672,83.2,273.2,232.6,0,30.1,46,46,null,830800
860Z200US02673,2673,46.1,87.3,78.1,469,58.5,4328,4213,3715,342400
860Z200US02675,2675,57.8,89.1,104.9,240,52.2,3281,2734,2500,438000
860Z200US02702,2702,42.6,88,62.8,171,66.8,2343,2260,2185,396700
860Z200US02703,2703,39.7,97.1,60.4,1197,66.3,23833,21382,19275,332300
860Z200US02713,2713,61.7,277.8,30.8,0,67.6,23,21,null,-
860Z200US02715,2715,44.9,97.5,61.7,142,67.2,1988,1950,1870,414900
860Z200US02717,2717,43.6,92.4,62.9,99,66.6,2636,2495,2380,391900
860Z200US02718,2718,43.3,95.3,50.7,417,67.8,3671,3535,3315,333800
860Z200US02719,2719,47.8,87.3,64.7,737,59.3,7817,7137,6625,321400
860Z200US02720,2720,40.5,95.1,53.5,1437,57.2,14591,13856,12265,285100
860Z200US02721,2721,37.9,94.1,66.1,1112,55.1,11256,10803,9040,291100
860Z200US02723,2723,36.1,107.8,53.9,764,56.7,7446,6878,5915,254600
860Z200US02724,2724,42,77.8,57.3,612,51.6,7384,6925,5650,286500
860Z200US02725,2725,48.1,115.4,62.6,149,59.3,1250,1094,1035,331700
860Z200US02726,2726,45.7,90.3,80.7,800,62.3,7933,7538,7325,314700
860Z200US02738,2738,49,99.9,84.9,302,54.7,2377,1970,1805,520100
860Z200US02739,2739,56.6,112.3,76.4,280,61.8,3374,2713,2540,491000
860Z200US02740,2740,37.1,96.3,62.7,2064,57.8,20903,20120,16160,250300
860Z200US02743,2743,46.4,91,66.7,553,61.8,5368,5114,4835,309700
860Z200US02744,2744,32.3,89.8,63.5,522,59,5563,5499,4565,261500
860Z200US02745,2745,41.8,105,58.7,1057,62.3,12691,12020,11030,266700
860Z200US02746,2746,30.3,109.3,68.8,471,51.7,6425,6309,4640,255800
860Z200US02747,2747,37,94.5,44.9,4206,56.2,10910,10041,8755,367400
860Z200US02748,2748,49.5,96.6,81.8,284,58.6,5651,4818,4535,389000
860Z200US02760,2760,41.5,95.6,60.6,1044,67.5,15474,13855,12490,366400
860Z200US02762,2762,44.3,101.6,62.3,289,62.5,4972,4606,4345,398200
860Z200US02763,2763,36.5,104,69.8,55,62.4,840,736,640,461600
860Z200US02764,2764,38.6,98.8,48.5,288,68.4,2433,2157,2050,383000
860Z200US02766,2766,40.4,104.5,47.5,2364,62.9,10156,8954,7705,383300
860Z200US02767,2767,40.5,83.9,64.8,434,63.7,7747,7134,6430,399500
860Z200US02769,2769,46.4,103.5,60.5,553,69.2,7161,6692,6020,429100
860Z200US02770,2770,42.6,103.7,64.1,291,67.5,3072,2861,2710,445200
860Z200US02771,2771,46,97.4,57.7,563,65.3,8272,7124,6530,381900
860Z200US02777,2777,45.2,94.1,65.8,506,62.7,8785,8450,7810,333600
860Z200US02779,2779,42.4,102.5,59.2,199,66.8,3505,3249,3130,377700
860Z200US02780,2780,39.6,91.4,59.9,1955,61.4,25109,24181,21570,307800
860Z200US02790,2790,50.7,97.7,67.5,886,60.6,8421,7914,7650,388700
860Z200US02791,2791,68.2,140.7,101.7,0,35.2,127,118,null,830900
860Z200US02802,2802,44.8,181.5,4.2,0,59,284,266,265,-
860Z200US02804,2804,49,87.8,49.7,122,76.5,1524,1477,1400,256600
860Z200US02806,2806,43.5,90.2,76.4,375,66.4,8457,7198,6620,461100
860Z200US02807,2807,47,96.7,85.8,23,58.6,504,476,350,983900
860Z200US02808,2808,40,102.3,43.4,132,59.8,1204,1083,965,249500
860Z200US02809,2809,43.5,99.6,54.9,4061,54.9,10768,10291,8805,363200
860Z200US02812,2812,52.8,170.2,78.3,95,52.4,518,502,470,362900
860Z200US02813,2813,50.5,100.9,61.6,521,59.5,4108,3776,3515,363900
860Z200US02814,2814,46,102.4,57.9,256,66.9,4036,3741,3600,318700
860Z200US02815,2815,53.6,134.8,33.6,47,55.5,86,69,null,219400
860Z200US02816,2816,44.6,93.4,55.9,1640,63.4,16901,15822,14670,252100
