GEO_ID,zip_code,household_total,median_household_income,mean_household_income,total_families,median_family_income,mean_family_income,calculated_household_total,not_all_lengths_1
860Z200US44122,44122,15039,91598,148440,9407,121021,180996,2147483647,Yes
860Z200US44123,44123,8530,45087,56249,4249,56740,70373,479803970,Yes
860Z200US44124,44124,18946,69965,104462,10560,92444,133098,1979137052,Yes
860Z200US44125,44125,12080,49070,61432,7001,61264,69209,742098560,Yes
860Z200US44126,44126,7575,70740,89274,4392,97273,107146,676250550,Yes
860Z200US44127,44127,1882,28525,34397,1132,29907,38502,64735154,Yes
860Z200US44128,44128,12606,38027,48797,7451,45140,53330,615134982,Yes
860Z200US44129,44129,11988,60893,69595,7502,74053,80168,834304860,Yes
860Z200US44130,44130,22822,62377,73257,13008,75334,88630,1671871254,Yes
860Z200US44131,44131,8348,88669,109964,6067,103755,125536,917979472,Yes
860Z200US44132,44132,6749,39285,50414,3878,47950,60747,340244086,Yes
860Z200US44133,44133,13515,74759,102820,8675,99430,128603,1389612300,Yes
860Z200US44134,44134,16107,57861,72493,9427,73673,84205,1167644751,Yes
860Z200US44135,44135,11349,41622,58542,5428,57796,72247,664393158,Yes
860Z200US44136,44136,10527,85551,107389,6863,116142,127324,1130484003,Yes
860Z200US44137,44137,10298,45126,55578,5842,52260,60991,572342244,Yes
860Z200US44138,44138,9477,83562,100571,6040,101779,117077,953111367,Yes
860Z200US44139,44139,8926,118318,161808,6810,145446,191094,1444298208,Yes
860Z200US44140,44140,6065,111516,140571,4318,129800,161389,852563115,Yes
860Z200US44141,44141,5509,115602,147021,3896,132143,170858,809938689,Yes
860Z200US44142,44142,7671,59912,68578,4805,68918,79052,526061838,Yes
860Z200US44143,44143,10996,68221,98198,6443,104750,128970,1079785208,Yes
860Z200US44144,44144,9483,50068,62910,5454,53790,69370,596575530,Yes
860Z200US44145,44145,14446,98285,136604,8588,130022,178151,1973381384,Yes
860Z200US44146,44146,14260,48302,65194,6653,75798,90742,929666440,Yes
860Z200US44147,44147,8110,91181,128980,5526,112341,152069,1046027800,Yes
860Z200US44149,44149,8330,102892,127414,6031,117140,148368,1061358620,Yes
860Z200US44201,44201,2513,73832,83388,1821,85451,96813,209554044,Yes
860Z200US44202,44202,8485,111949,141232,5961,131864,168254,1198353520,Yes
860Z200US44203,44203,16455,53316,73561,9938,66897,84885,1210446255,Yes
860Z200US44212,44212,18167,76835,90530,12140,97310,108404,1644658510,Yes
860Z200US44214,44214,749,89097,102862,630,98141,105820,77043638,Yes
860Z200US44215,44215,929,67539,78913,670,71625,87384,73310177,Yes
860Z200US44216,44216,3577,89136,96543,2783,95015,105376,345334311,Yes
860Z200US44217,44217,1358,60598,71280,1013,65063,75975,96798240,Yes
860Z200US44221,44221,13659,56689,68567,7343,73361,85491,936556653,Yes
860Z200US44223,44223,8395,74445,91944,4855,94980,111624,771869880,Yes
860Z200US44224,44224,16150,79497,99924,10281,97871,118818,1613772600,Yes
860Z200US44230,44230,3524,72126,88417,2479,89977,107540,311581508,Yes
860Z200US44231,44231,3124,69507,78211,2215,81496,86442,244331164,Yes
860Z200US44233,44233,2910,120303,155934,2398,132232,174099,453767940,Yes
860Z200US44234,44234,1259,77961,102877,891,90781,121421,129522143,Yes
860Z200US44235,44235,538,67025,75451,386,67475,82465,40592638,Yes
860Z200US44236,44236,9612,140979,179135,7833,160381,201111,1721845620,Yes
860Z200US44240,44240,16928,54272,72681,8453,88086,102574,1230343968,Yes
860Z200US44241,44241,7225,70789,83480,4556,84685,95563,603143000,Yes
860Z200US44250,44250,586,50250,59733,368,51613,53713,35003538,Yes
860Z200US44251,44251,400,102188,117336,275,124010,144911,46934400,Yes
860Z200US44253,44253,1257,81484,97903,984,96500,106783,123064071,Yes
860Z200US44254,44254,1961,56815,68662,1311,65919,80736,134646182,Yes
860Z200US44255,44255,2847,66884,93857,1997,81932,107670,267210879,Yes
860Z200US44256,44256,25207,94072,115046,19016,108409,131297,2147483647,Yes
860Z200US44260,44260,5126,65195,87706,3807,79375,95842,449580956,Yes
860Z200US44262,44262,2142,66094,82866,1310,90864,103491,177498972,Yes
860Z200US44264,44264,1200,95000,125413,799,115625,152361,150495600,Yes
860Z200US44266,44266,13723,52506,68439,8423,68936,81496,939188397,Yes
860Z200US44270,44270,3281,56663,78423,2139,79735,85577,257305863,Yes
860Z200US44272,44272,2184,76125,87069,1590,89131,94024,190158696,Yes
860Z200US44273,44273,2819,74311,91050,1996,84107,98969,256669950,Yes
860Z200US44275,44275,1120,87500,96740,870,90156,102464,108348800,Yes
860Z200US44276,44276,624,77963,145742,515,84063,163190,90943008,Yes
860Z200US44278,44278,7384,80136,89098,5146,93305,101751,657899632,Yes
860Z200US44280,44280,2019,104018,119116,1520,114756,136637,240495204,Yes
860Z200US44281,44281,13504,77692,97133,9078,96534,117118,1311684032,Yes
860Z200US44285,44285,45,57083,53458,31,60893,58458,2405610,Yes
860Z200US44286,44286,2584,107439,174123,1809,141831,218076,449933832,Yes
860Z200US44287,44287,2896,74847,74679,2167,82031,87097,216270384,Yes
860Z200US44288,44288,1214,53030,58364,872,61458,63272,70853896,Yes
860Z200US44301,44301,5811,47768,56350,3186,47885,61336,327449850,Yes
860Z200US44302,44302,2575,29503,43557,863,59263,69697,112159275,Yes
860Z200US44303,44303,3659,65432,88052,1529,90891,128347,322182268,Yes
860Z200US44304,44304,1296,28344,32887,363,33481,36553,42621552,Yes
860Z200US44305,44305,9193,47314,52043,5222,51291,57221,478431299,Yes
860Z200US44306,44306,8986,35708,42480,5186,41329,46370,381725280,Yes
860Z200US44307,44307,2844,26961,35598,1360,34826,45430,101240712,Yes
860Z200US44308,44308,443,14448,58649,26,-,288281,25981507,Yes
860Z200US44310,44310,10167,34519,46657,5037,42392,55109,474361719,Yes
860Z200US44311,44311,2826,21564,30728,1138,23143,32448,86837328,Yes
860Z200US44312,44312,13474,57217,72216,8153,78017,90527,973038384,Yes
860Z200US44313,44313,12603,64622,91410,6725,80950,110238,1152040230,Yes
860Z200US44314,44314,8104,40631,51856,4527,48039,63214,420241024,Yes
860Z200US44319,44319,9589,71083,84472,6116,87902,97053,810002008,Yes
860Z200US44320,44320,8817,36508,52039,4858,44656,64766,458827863,Yes
860Z200US44321,44321,6467,102166,130936,4339,122974,158487,846763112,Yes
860Z200US44333,44333,7786,93292,161402,5157,121838,202534,1256675972,Yes
860Z200US44401,44401,958,65000,73933,701,72946,81326,70827814,Yes
860Z200US44402,44402,1104,71543,83578,844,77368,95066,92270112,Yes
860Z200US44403,44403,1805,55399,68577,1036,69265,88136,123781485,Yes
860Z200US44404,44404,603,72232,71794,477,68646,70347,43291782,Yes
860Z200US44405,44405,3289,35471,54140,2058,45000,60354,178066460,Yes
860Z200US44406,44406,8888,88053,117284,6381,103326,136604,1042420192,Yes
860Z200US44408,44408,4652,58848,79298,2735,86838,107418,368894296,Yes
860Z200US44410,44410,7471,60669,81952,4907,77965,95536,612263392,Yes
860Z200US44411,44411,798,62961,75254,568,82813,90623,60052692,Yes
860Z200US44412,44412,979,77404,88756,749,95179,102463,86892124,Yes
860Z200US44413,44413,2871,46601,60740,1758,56538,72243,174384540,Yes
860Z200US44417,44417,608,46222,63475,501,52031,70355,38592800,Yes
860Z200US44418,44418,483,75795,86130,374,109861,95353,41600790,Yes
860Z200US44420,44420,6354,48292,65030,4088,60421,73805,413200620,Yes
860Z200US44423,44423,884,67250,79875,709,75605,86234,70609500,Yes
860Z200US44425,44425,5826,56940,78337,3794,75491,96494,456391362,Yes
860Z200US44427,44427,545,32656,64799,282,71667,93244,35315455,Yes
860Z200US44428,44428,1314,50217,69236,861,65417,84665,90976104,Yes
860Z200US44429,44429,1135,64438,79174,781,71761,94029,89862490,Yes
860Z200US44430,44430,1371,51276,56292,1032,53047,56999,77176332,Yes
860Z200US44431,44431,1859,62260,79259,1278,71786,89665,147342481,Yes
860Z200US44432,44432,4173,52224,67295,2671,66844,75396,280822035,Yes
860Z200US44436,44436,1488,67115,86818,1028,79583,105725,129185184,Yes
860Z200US44437,44437,1740,63293,69416,1236,70325,77910,120783840,Yes
860Z200US44438,44438,2358,35912,46884,1115,45341,61316,110552472,Yes
860Z200US44439,44439,137,52125,84927,72,74167,123347,11634999,Yes
860Z200US44440,44440,1887,60754,68282,1283,79271,81958,128848134,Yes
860Z200US44441,44441,755,84926,111035,536,85313,118382,83831425,Yes
860Z200US44442,44442,1622,58659,87730,1114,68636,109072,142298060,Yes
860Z200US44443,44443,736,67188,78979,569,71406,82854,58128544,Yes
860Z200US44444,44444,4253,56737,68300,2304,75532,90198,290479900,Yes
860Z200US44445,44445,1226,57222,75212,899,87981,86505,92209912,Yes
860Z200US44446,44446,9223,44494,57119,4928,62199,73305,526808537,Yes
860Z200US44449,44449,622,60938,82120,393,100048,109155,51078640,Yes
860Z200US44450,44450,651,48698,61074,500,57500,66508,39759174,Yes
860Z200US44451,44451,1205,69962,88926,853,89044,94249,107155830,Yes
860Z200US44452,44452,1403,69363,82618,961,80602,101986,115913054,Yes
860Z200US44454,44454,286,54500,69243,216,54857,71985,19803498,Yes
860Z200US44455,44455,527,85360,82906,471,86318,88125,43691462,Yes
860Z200US44460,44460,10505,53389,71106,6121,73565,84588,746968530,Yes
860Z200US44470,44470,1595,63778,75205,1206,69574,84474,119951975,Yes
860Z200US44471,44471,4344,44359,57516,2773,54771,66285,249849504,Yes
860Z200US44473,44473,1736,62237,84360,1095,93634,103101,146448960,Yes
860Z200US44481,44481,3729,55397,68310,2460,70761,85004,254727990,Yes
860Z200US44483,44483,11003,41261,53290,6161,51356,64845,586349870,Yes
860Z200US44484,44484,9094,59321,77726,5845,71768,88665,706840244,Yes
860Z200US44485,44485,6946,26442,41047,3346,37019,50619,285112462,Yes
860Z200US44490,44490,351,40774,59845,261,43250,61521,21005595,Yes
860Z200US44491,44491,1115,61510,70368,889,67975,76664,78460320,Yes
860Z200US44493,44493,54,-,61383,54,-,61383,3314682,Yes
860Z200US44502,44502,3488,30234,37806,1947,30901,40494,131867328,Yes
860Z200US44503,44503,516,9773,14978,16,-,N,7728648,Yes
860Z200US44504,44504,2003,39446,56606,900,60164,75316,113381818,Yes
860Z200US44505,44505,6788,32441,47776,3646,39107,61906,324303488,Yes
860Z200US44506,44506,1287,27197,33297,800,32804,35460,42853239,Yes
860Z200US44507,44507,1876,24662,35869,1038,30724,41975,67290244,Yes
860Z200US44509,44509,5114,31942,44664,2620,40813,48305,228411696,Yes
860Z200US44510,44510,865,17997,27844,550,18750,22893,24085060,Yes
860Z200US44511,44511,8880,47559,59928,4869,67013,78519,532160640,Yes
860Z200US44512,44512,14304,58344,74317,8012,80361,92836,1063030368,Yes
860Z200US44514,44514,9504,73011,91880,6292,91636,111074,873227520,Yes
860Z200US44515,44515,12574,50987,63175,7166,67090,74289,794362450,Yes
860Z200US44601,44601,13481,52876,67324,8249,63461,80048,907594844,Yes
860Z200US44606,44606,2478,65430,81426,2000,71949,89818,201773628,Yes
860Z200US44608,44608,865,48099,61553,699,49770,64574,53243345,Yes
860Z200US44609,44609,1488,49267,72337,936,64167,88398,107637456,Yes
860Z200US44610,44610,95,61767,59143,68,63750,75675,5618585,Yes
860Z200US44611,44611,907,57526,68893,654,69306,84251,62485951,Yes
860Z200US44612,44612,2233,70966,79896,1446,91182,95157,178407768,Yes
860Z200US44613,44613,739,47716,58958,512,61477,68837,43569962,Yes
860Z200US44614,44614,5479,78408,93629,3803,91525,110081,512993291,Yes
860Z200US44615,44615,4135,55296,70636,2846,65476,83121,292079860,Yes
860Z200US44618,44618,2534,63200,75869,1963,72996,86464,192252046,Yes
860Z200US44620,44620,761,52287,81544,514,76442,98244,62054984,Yes
860Z200US44621,44621,1714,50368,61018,1151,55529,65639,104584852,Yes
860Z200US44622,44622,7281,62301,84921,4568,83246,101569,618309801,Yes
860Z200US44624,44624,1675,95956,110993,1539,102981,116571,185913275,Yes
860Z200US44625,44625,467,74226,80187,427,83705,82097,37447329,Yes
860Z200US44626,44626,1181,69946,80417,791,96657,97204,94972477,Yes
860Z200US44627,44627,1759,77132,114012,1624,85288,120817,200547108,Yes
860Z200US44628,44628,415,57350,85771,265,65938,102442,35594965,Yes
860Z200US44629,44629,1048,66000,75360,856,77753,82786,78977280,Yes
860Z200US44632,44632,3785,73711,87686,2689,97880,103859,331891510,Yes
860Z200US44633,44633,689,67141,93226,583,81250,95885,64232714,Yes
860Z200US44634,44634,863,52128,63014,554,62326,79221,54381082,Yes
860Z200US44637,44637,933,48424,60185,623,67434,73465,56152605,Yes
860Z200US44638,44638,421,60563,69476,337,78657,80822,29249396,Yes
860Z200US44639,44639,116,45769,51775,85,46458,53724,6005900,Yes
860Z200US44640,44640,75,64732,82076,48,72500,77158,6155700,Yes
860Z200US44641,44641,7916,69990,80064,5523,81525,95404,633786624,Yes
860Z200US44643,44643,1455,53814,64274,1142,56346,66700,93518670,Yes
860Z200US44644,44644,2193,53785,68961,1264,79821,91106,151231473,Yes
860Z200US44645,44645,1075,74152,91449,847,78508,93291,98307675,Yes
860Z200US44646,44646,19606,58738,76813,12680,70780,90515,1505995678,Yes
860Z200US44647,44647,7885,55337,67955,5077,67303,78274,535825175,Yes
860Z200US44651,44651,323,49735,56186,175,74583,77021,18148078,Yes
860Z200US44652,44652,191,83618,75493,175,84671,74397,14419163,Yes
860Z200US44653,44653,257,55298,59726,182,55800,61769,15349582,Yes
860Z200US44654,44654,6191,68164,82591,4830,78281,93607,511320881,Yes
860Z200US44656,44656,1049,64963,77183,794,77881,90880,80964967,Yes
860Z200US44657,44657,4116,61539,75245,2706,74307,85567,309708420,Yes
860Z200US44659,44659,56,55000,63311,40,68750,78115,3545416,Yes
860Z200US44660,44660,42,122614,92171,34,123068,108665,3871182,Yes
860Z200US44661,44661,108,42500,65401,83,51563,73345,7063308,Yes
860Z200US44662,44662,3931,64131,75287,2714,79448,86150,295953197,Yes
860Z200US44663,44663,11177,53070,68009,6830,65845,81902,760136593,Yes
860Z200US44665,44665,82,46196,48779,42,-,59114,3999878,Yes
860Z200US44666,44666,1049,81597,87643,769,93906,98308,91937507,Yes
860Z200US44667,44667,5040,64729,81846,3619,77017,93349,412503840,Yes
860Z200US44669,44669,587,75625,88286,386,86250,92337,51823882,Yes
860Z200US44670,44670,23,-,38857,13,-,N,893711,Yes
860Z200US44672,44672,2168,43253,59995,1204,55938,75246,130069160,Yes
860Z200US44675,44675,837,75446,90636,511,73713,68619,75862332,Yes
860Z200US44676,44676,1854,68556,79576,1408,82885,91800,147533904,Yes
860Z200US44677,44677,1000,57500,69566,692,66983,76883,69566000,Yes
860Z200US44678,44678,89,103042,85865,73,103708,90448,7641985,Yes
860Z200US44680,44680,1799,64443,75637,1276,79120,86773,136070963,Yes
860Z200US44681,44681,2664,73750,93876,2219,85685,104353,250085664,Yes
860Z200US44682,44682,469,82659,74388,389,83659,79277,34887972,Yes
860Z200US44683,44683,3039,50813,56835,1931,61832,68045,172721565,Yes
860Z200US44685,44685,10888,87733,105695,8043,102244,119421,1150807160,Yes
860Z200US44687,44687,127,-,48812,78,63205,60127,6199124,Yes
860Z200US44688,44688,1253,50965,64217,850,57885,74537,80463901,Yes
860Z200US44689,44689,157,56250,69567,131,57386,74753,10922019,Yes
860Z200US44690,44690,52,44196,71163,24,-,101921,3700476,Yes
860Z200US44691,44691,18109,62023,76204,10825,75647,94745,1379978236,Yes
860Z200US44695,44695,447,54955,60206,285,60375,66931,26912082,Yes
860Z200US44697,44697,125,44447,70924,59,101023,101407,8865500,Yes
860Z200US44699,44699,298,50417,68930,230,52946,76746,20541140,Yes
860Z200US44702,44702,534,11747,17871,44,22727,36723,9543114,Yes
860Z200US44703,44703,3668,31659,45261,2027,34855,47063,166017348,Yes
860Z200US44704,44704,1428,26296,35588,743,37734,47394,50819664,Yes
860Z200US44705,44705,7239,35763,51207,4452,43640,55538,370687473,Yes
860Z200US44706,44706,7044,51752,62299,4328,64179,74541,438834156,Yes
860Z200US44707,44707,3555,32950,45588,2072,44167,53793,162065340,Yes
860Z200US44708,44708,10803,57260,75123,6594,72953,90167,811553769,Yes
860Z200US44709,44709,8648,43744,59622,4554,69282,77138,515611056,Yes
860Z200US44710,44710,3415,42938,51020,2082,51886,58590,174233300,Yes
860Z200US44714,44714,4234,53239,63995,2455,66721,76862,270954830,Yes
860Z200US44718,44718,5715,75300,114180,3553,104590,145880,652538700,Yes
860Z200US44720,44720,16856,71905,100063,10304,96075,120286,1686661928,Yes
860Z200US44721,44721,5366,85310,97165,3927,91922,106877,521387390,Yes
860Z200US44730,44730,2532,60549,73176,1802,65894,81443,185281632,Yes
860Z200US44802,44802,365,69208,81796,263,71302,88850,29855540,Yes
860Z200US44804,44804,536,83648,85567,408,86071,90292,45863912,Yes
860Z200US44805,44805,12550,55413,72956,8073,72038,86711,915597800,Yes
860Z200US44807,44807,885,62950,74584,579,78750,86096,66006840,Yes
860Z200US44809,44809,69,-,38477,51,-,41369,2654913,Yes
860Z200US44811,44811,5281,61918,77136,3438,73485,92033,407355216,Yes
860Z200US44813,44813,2918,70264,74576,2182,79954,84297,217612768,Yes
860Z200US44814,44814,869,77321,83496,618,93125,99354,72558024,Yes
860Z200US44815,44815,292,56471,70481,161,81719,92325,20580452,Yes
860Z200US44817,44817,544,75063,82742,442,75000,89241,45011648,Yes
860Z200US44818,44818,885,65237,74277,693,66888,81307,65735145,Yes
860Z200US44820,44820,7500,49246,66828,4718,62517,79214,501210000,Yes
860Z200US44822,44822,1111,59312,73736,864,61848,73588,81920696,Yes
860Z200US44824,44824,1417,55402,74672,1033,75579,76353,105810224,Yes
860Z200US44825,44825,71,48750,52896,58,48929,52228,3755616,Yes
860Z200US44826,44826,585,62934,66131,408,64711,76158,38686635,Yes
860Z200US44827,44827,3046,48730,64636,2098,65000,76203,196881256,Yes
860Z200US44828,44828,60,23026,29858,26,-,N,1791480,Yes
860Z200US44830,44830,7283,51400,65068,4495,66659,76032,473890244,Yes
860Z200US44833,44833,7131,49886,65261,4547,60449,79828,465376191,Yes
860Z200US44836,44836,945,66898,73148,611,71779,77751,69124860,Yes
860Z200US44837,44837,1440,59891,73195,1069,70472,81824,105400800,Yes
860Z200US44838,44838,88,50833,73274,51,70250,95071,6448112,Yes
860Z200US44839,44839,5642,64826,90383,3582,81458,112697,509940886,Yes
860Z200US44840,44840,1142,71908,88369,913,71250,92059,100917398,Yes
860Z200US44841,44841,268,63750,62483,192,63750,68410,16745444,Yes
860Z200US44842,44842,2116,55200,70090,1552,67303,75049,148310440,Yes
860Z200US44843,44843,1114,72355,87863,784,71599,95776,97879382,Yes
860Z200US44844,44844,270,62778,103723,175,84583,141241,28005210,Yes
860Z200US44846,44846,1312,78525,88523,942,83547,105191,116142176,Yes
860Z200US44847,44847,1444,70987,80402,1037,82790,89565,116100488,Yes
860Z200US44849,44849,881,64531,78413,586,71750,93202,69081853,Yes
860Z200US44851,44851,2088,54958,65572,1427,72859,75300,136914336,Yes
860Z200US44853,44853,547,76635,80815,403,82083,86716,44205805,Yes
860Z200US44854,44854,672,49758,69483,431,60298,82233,46692576,Yes
860Z200US44855,44855,449,59485,71401,428,59118,69150,32059049,Yes
860Z200US44856,44856,92,22083,30500,43,38417,38591,2806000,Yes
860Z200US44857,44857,9916,58199,70007,5825,73111,84562,694189412,Yes
860Z200US44859,44859,849,82929,84097,654,69398,85003,71398353,Yes
860Z200US44861,44861,71,39185,39028,51,39293,41245,2770988,Yes
